resort_name,name,location_type,latitude,longitude,elevation_feet,is_primary,notes,source_url
Cypress Mountain,Mt Strachan,summit,49.396,-123.20463139999998,4720,false,"Official Cypress trail maps/stats page lists Mt Strachan at 1,440 m / 4,720 ft. Coordinates reuse the resort forecast-point location because the source did not publish exact point coordinates in captured text; treat as approximate elevation anchor unless explicitly station/webcam described.",https://www.cypressmountain.com/trail-maps-and-stats
Tremblant,South Side Webcam,weather_station,46.2098078,-74.58536070000002,1148,false,"Official Tremblant webcam page lists South Side at altitude 350 m / about 1,148 ft. Coordinates reuse the resort forecast-point location because the source did not publish exact point coordinates in captured text; treat as approximate elevation anchor unless explicitly station/webcam described.",https://www.tremblant.ca/mountain-village/webcams
Tremblant,Flying Mile Peak Webcam,weather_station,46.2098078,-74.58536070000002,1936,false,"Official Tremblant webcam page lists Flying Mile Peak at altitude 590 m / about 1,936 ft. Coordinates reuse the resort forecast-point location because the source did not publish exact point coordinates in captured text; treat as approximate elevation anchor unless explicitly station/webcam described.",https://www.tremblant.ca/mountain-village/webcams
Tremblant,Summit of the Mountain Webcam,summit,46.2098078,-74.58536070000002,2871,false,"Official Tremblant webcam page lists Summit of the Mountain at altitude 875 m / about 2,871 ft. Coordinates reuse the resort forecast-point location because the source did not publish exact point coordinates in captured text; treat as approximate elevation anchor unless explicitly station/webcam described. Typed as summit because Tremblant labels this webcam/reporting point as the summit of the mountain.",https://www.tremblant.ca/mountain-village/webcams
Sun Valley,Bald Mountain Top,summit,43.666651,-114.390069,9150,false,"Official Sun Valley Bald Mountain page lists top elevation 9,150 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.sunvalley.com/the-mountain/bald-mountain
Snowshoe Mountain,Summit Elevation,summit,38.4101348,-79.99123279999998,4848,false,"Official Snowshoe mountain-stats page lists 4,848 ft summit elevation. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.snowshoemtn.com/mountain-info/mountain-stats
Snowshoe Mountain,Western Territory Inferred Base,base,38.4101348,-79.99123279999998,3348,false,"Official Snowshoe mountain-stats page lists Western Territory as 1,500 ft vertical; base inferred from the official 4,848 ft summit elevation minus 1,500 ft vertical. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.snowshoemtn.com/mountain-info/mountain-stats
Snow Valley,Summit Elevation,summit,34.22511,-117.03584,7841,false,"Ski California member resort page lists Snow Valley summit elevation 7,841 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://skicalifornia.org/resorts/snow-valley-mountain-resort
Granite Peak Resort,Top Elevation,summit,44.93,-89.7,1942,false,"Official Granite Peak mountain-stats page lists top elevation 1,942 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.skigranitepeak.com/mountain-info/trail-map-mountain-stats
Snowriver Mountain Resort,Highest Listed Elevation,summit,46.27,-89.56,1750,false,"Official Snowriver mountain-stats page lists upper elevation 1,750 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.snowriver.com/the-resort/mountain-information/mountain-stats
Stoneham Mountain Resort,Summit Elevation,summit,47.0314,-71.384,1946,false,"Official Stoneham mountain-stats page lists summit elevation 1,946 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://ski-stoneham.com/en/skiing-riding/mountain-stats/
Mont-Sainte-Anne,Summit Altitude,summit,47.075,-70.904,2625,false,"Official Mont-Sainte-Anne technical data page lists altitude 800 m / 2,625 ft. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://mont-sainte-anne.com/donnees-techniques-au-mont-sainte-anne/
Le Massif de Charlevoix,Highest Summit,summit,47.278652,-70.6096259,2644,false,"Official Le Massif welcome page identifies the highest summit at 806 m / about 2,644 ft; no base elevation or exact station coordinate was captured from the official source in this pass. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.lemassif.com/en/welcome-to-le-massif-de-charlevoix
Blue Mountain Resort,Summit / High Elevation,summit,40.810667070811405,-75.52078311165438,1543,false,"Official Blue Mountain Resort directions page lists 1,543 ft elevation above sea level. Source does not provide exact latitude/longitude for this elevation point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.skibluemt.com/directions/
Hotham,Highest Elevation,summit,-36.9785,147.1345,6106,false,"Official Hotham mountain-info page lists elevation 1,861 m / 6,106 ft. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.mthotham.com.au/discover/explore/mountain-info/1000
Falls Creek,Upper Resort Range Elevation,summit,-36.8651,147.2777,6102,false,"Falls Creek Resort Management operations manual states the resort ranges up to 1,860 m / about 6,102 ft above mean sea level. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://corporate.fallscreek.com.au/wp-content/uploads/sites/55/2018/09/FCRM-Operations-Service-Level-Manual-Rev-3.0-4-Jun-2018.pdf
Mt Buller,Summit Elevation,summit,-37.1467,146.4489,5922,false,"Snow Resorts Australia member page states Mt Buller summit is 1,805 m / about 5,922 ft. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://asaa.org.au/resorts/mtbuller/
Perisher,Mt Perisher Summit Height,summit,-36.4054,148.4123,6739,false,"Official Perisher resort-stats page lists summit height for Mt. Perisher; entered as about 2,054 m / 6,739 ft. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.perisher.com.au/the-station?catid=0&id=3
Coronet Peak,Top Elevation,summit,-44.920557,168.737523,5410,false,"Official NZSki trade/media page lists Coronet Peak elevation 1,649 m / about 5,410 ft. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.skiqueenstown.com/trade-and-media/
The Remarkables,Top Elevation,summit,-45.055427,168.815045,6375,false,"Official NZSki trade/media page lists The Remarkables elevation 1,943 m / about 6,375 ft. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.skiqueenstown.com/trade-and-media/
Chamonix Mont-Blanc Valley,Brévent / Flégère Top,summit,45.92328,6.868141,8284,false,"Official Chamonix valley guide lists Le Brévent / La Flégère as 1,095 m - 2,525 m. Source does not publish exact latitude/longitude for this point in captured text; coordinates reuse the resort forecast-point location and are approximate.",https://www.experiencechamonix.com/wp-content/uploads/guide_2025_web.pdf
